COD_PARTIDO,NOM_PARTIDO,NOM_CANDIDATO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,90,98,TOTAL
1,PARTIDO LIBERAL COLOMBIANO,MAURICIO ANTONIO JULIO RAFAEL MOLANO CAMACHO,578.0,269.0,38.0,106.0,72.0,66.0,142.0,339.0,191.0,516.0,673.0,147.0,219.0,64.0,93.0,190.0,41.0,154.0,141.0,0.0,91.0,0.0,4130.0
1,PARTIDO LIBERAL COLOMBIANO,MAURICIO RUBIANO BELLO,298.0,62.0,113.0,106.0,78.0,63.0,92.0,276.0,159.0,363.0,328.0,89.0,118.0,44.0,50.0,105.0,43.0,75.0,138.0,0.0,64.0,0.0,2664.0
1,PARTIDO LIBERAL COLOMBIANO,PABLO EMILIO LUNA GUTIERREZ,290.0,97.0,80.0,266.0,133.0,148.0,388.0,623.0,254.0,1331.0,763.0,187.0,140.0,82.0,74.0,248.0,30.0,241.0,380.0,3.0,105.0,0.0,5863.0
1,PARTIDO LIBERAL COLOMBIANO,REVOCADO (A),141.0,43.0,42.0,119.0,72.0,74.0,115.0,263.0,96.0,239.0,232.0,61.0,52.0,36.0,45.0,119.0,21.0,112.0,133.0,1.0,55.0,0.0,2071.0
1,PARTIDO LIBERAL COLOMBIANO,SERGIO RENATO GUZMAN COBOS,108.0,25.0,15.0,42.0,69.0,43.0,126.0,175.0,69.0,110.0,262.0,103.0,49.0,26.0,29.0,55.0,9.0,70.0,127.0,1.0,36.0,0.0,1549.0
1,PARTIDO LIBERAL COLOMBIANO,XIMENA ALEXANDRA GUZMAN ROMERO,246.0,78.0,35.0,78.0,33.0,36.0,106.0,255.0,138.0,324.0,436.0,102.0,110.0,29.0,44.0,99.0,19.0,95.0,90.0,2.0,59.0,0.0,2414.0
2,PARTIDO CONSERVADOR COLOMBIANO,ALFONSO ALFONSO CAMARGO,32.0,11.0,5.0,21.0,17.0,11.0,35.0,40.0,15.0,94.0,62.0,15.0,5.0,7.0,5.0,16.0,3.0,15.0,39.0,0.0,5.0,0.0,453.0
2,PARTIDO CONSERVADOR COLOMBIANO,ALVARO ALFONSO ALVAREZ ISAZA,134.0,107.0,28.0,110.0,34.0,18.0,48.0,204.0,81.0,148.0,216.0,46.0,68.0,63.0,33.0,40.0,11.0,41.0,44.0,0.0,27.0,0.0,1501.0
2,PARTIDO CONSERVADOR COLOMBIANO,ANDRES FELIPE RANGEL GOMEZ,147.0,30.0,18.0,51.0,42.0,27.0,62.0,109.0,44.0,126.0,158.0,45.0,36.0,22.0,17.0,29.0,4.0,57.0,54.0,0.0,21.0,0.0,1099.0
2,PARTIDO CONSERVADOR COLOMBIANO,ANDRES MAURICIO ALVARADO PEREZ,544.0,224.0,43.0,115.0,113.0,53.0,95.0,361.0,110.0,271.0,590.0,151.0,116.0,237.0,54.0,93.0,26.0,137.0,634.0,0.0,63.0,1.0,4031.0
2,PARTIDO CONSERVADOR COLOMBIANO,BLANCA ROSA ORTEGA GARCIA,30.0,8.0,8.0,22.0,21.0,12.0,37.0,69.0,18.0,40.0,67.0,14.0,21.0,35.0,12.0,70.0,4.0,21.0,25.0,0.0,14.0,0.0,548.0
2,PARTIDO CONSERVADOR COLOMBIANO,CARLOS ANDRES ZARATE PEREZ,824.0,142.0,133.0,250.0,169.0,104.0,257.0,735.0,261.0,800.0,732.0,224.0,249.0,87.0,83.0,288.0,30.0,375.0,313.0,0.0,147.0,11.0,6214.0
2,PARTIDO CONSERVADOR COLOMBIANO,DENISE ALTAHONA GOMEZ,15.0,3.0,3.0,19.0,15.0,10.0,17.0,28.0,12.0,38.0,23.0,8.0,5.0,4.0,3.0,15.0,2.0,10.0,12.0,0.0,3.0,0.0,245.0
2,PARTIDO CONSERVADOR COLOMBIANO,DIANA LUCIA SANTAMARIA LADINO,20.0,6.0,0.0,9.0,17.0,3.0,14.0,30.0,15.0,36.0,38.0,19.0,5.0,5.0,4.0,3.0,0.0,6.0,23.0,0.0,2.0,0.0,255.0
2,PARTIDO CONSERVADOR COLOMBIANO,EDGAR NOVOA TORRES,89.0,26.0,11.0,70.0,31.0,23.0,52.0,132.0,52.0,99.0,225.0,42.0,56.0,16.0,7.0,43.0,9.0,40.0,42.0,0.0,22.0,0.0,1087.0
2,PARTIDO CONSERVADOR COLOMBIANO,EMIRO HERNEY MARTINEZ TORRES,174.0,9.0,3.0,22.0,23.0,13.0,21.0,59.0,31.0,86.0,101.0,26.0,17.0,9.0,6.0,26.0,4.0,26.0,42.0,0.0,8.0,0.0,706.0
2,PARTIDO CONSERVADOR COLOMBIANO,ERIKA MILENA CASTRO MELO,20.0,4.0,3.0,20.0,21.0,6.0,40.0,32.0,27.0,40.0,52.0,12.0,12.0,4.0,5.0,16.0,0.0,16.0,21.0,0.0,5.0,0.0,356.0
2,PARTIDO CONSERVADOR COLOMBIANO,FERNANDO VASQUEZ BUSTOS,406.0,119.0,74.0,700.0,4168.0,217.0,283.0,1001.0,423.0,604.0,701.0,126.0,209.0,154.0,175.0,478.0,43.0,422.0,348.0,21.0,153.0,3.0,10828.0
2,PARTIDO CONSERVADOR COLOMBIANO,FLAVIO ELIECER MAYA ESCOBAR,280.0,88.0,106.0,321.0,339.0,50.0,111.0,333.0,104.0,397.0,633.0,71.0,129.0,55.0,85.0,148.0,34.0,136.0,290.0,0.0,55.0,0.0,3765.0
2,PARTIDO CONSERVADOR COLOMBIANO,GLORIA ELSY DIAZ MARTINEZ,982.0,321.0,1258.0,826.0,440.0,148.0,250.0,1253.0,402.0,1104.0,1544.0,266.0,352.0,133.0,165.0,1116.0,141.0,266.0,577.0,0.0,207.0,2.0,11753.0
2,PARTIDO CONSERVADOR COLOMBIANO,GUISELLE ANDREA BUZON PARRA,32.0,12.0,19.0,29.0,25.0,14.0,44.0,67.0,26.0,68.0,74.0,14.0,15.0,11.0,13.0,19.0,2.0,12.0,34.0,0.0,11.0,0.0,541.0
2,PARTIDO CONSERVADOR COLOMBIANO,HAROLD PIERR RENGIFO VARGAS,53.0,17.0,27.0,68.0,49.0,27.0,255.0,395.0,67.0,159.0,175.0,31.0,31.0,23.0,35.0,104.0,5.0,207.0,149.0,0.0,32.0,0.0,1909.0
2,PARTIDO CONSERVADOR COLOMBIANO,HENRY RODOLFO RAMOS CLAVIJO,50.0,16.0,10.0,28.0,24.0,15.0,69.0,124.0,294.0,119.0,87.0,22.0,26.0,10.0,17.0,52.0,8.0,30.0,40.0,0.0,22.0,0.0,1063.0
2,PARTIDO CONSERVADOR COLOMBIANO,JAIME ANDRES ROJAS BEJARANO,129.0,14.0,10.0,45.0,24.0,16.0,35.0,99.0,68.0,143.0,349.0,42.0,36.0,30.0,18.0,41.0,6.0,48.0,47.0,0.0,25.0,0.0,1225.0
